"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MARCH2",126.432602586355,0.278958829082378,0.197747459667322,1.41068223860717,0.158338330409349,0.593841571302847
"ZNF222",40.3396604774846,0.477061823714936,0.33820957770163,1.4105508985195,0.158377078409465,0.593841571302847
"KCTD18",499.635498749298,-0.186345858921633,0.132081656516154,-1.4108382938008,0.158292300281562,0.593841571302847
"GOLGA4",4336.07929877028,-0.162217256607717,0.114955693305177,-1.41112851346191,0.158206723871949,0.593841571302847
"CELSR2",1518.59025420819,-0.179644349043279,0.127433597816408,-1.40970946533339,0.158625488686825,0.59391625568748
"FAM171A1",448.669003053785,0.181383503264207,0.128671346749092,1.40966507188196,0.15863860283313,0.59391625568748
"RAB6A",3529.00141639589,-0.194770161893901,0.138134484534283,-1.41000389982677,0.158538531380769,0.59391625568748
"GORASP2",3574.63193945313,0.136767089514111,0.0969941411146809,1.41005516356297,0.158523395008413,0.59391625568748
"RARRES1",34.8683091719845,0.551184906414012,0.390935403046605,1.40991299871683,0.158565373961102,0.59391625568748
"PTBP1",2702.1941137278,0.170559223096726,0.121014882713101,1.40940700245178,0.158714854661055,0.594020791302991
"LDOC1",665.716427759434,0.166119491156095,0.117899939647108,1.40898707542442,0.158838989881525,0.594304421501926
"VPS26A",785.962051153489,-0.220871013799497,0.156908328200083,-1.40764366259674,0.159236611630315,0.594527731416459
"SMAD9",10.5026921184354,-1.02605605287445,0.728509195339035,-1.40843253515412,0.159003030887154,0.594527731416459
"NAA30",102.460697757823,-0.343227657073402,0.243813320225825,-1.40774776683857,0.159205772086469,0.594527731416459
"LSM14A",1056.89785163241,-0.149664085535479,0.106322591414937,-1.4076414386045,0.159237270508745,0.594527731416459
"ICOSLG",44.0856641642558,0.485756693252019,0.345019312380457,1.40791160326808,0.159157246802238,0.594527731416459
"PRR3",97.1045441350276,0.305822836728393,0.217222118871242,1.40788073662825,0.159166388067601,0.594527731416459
"PDHA1",1452.40435445301,0.170847104277118,0.121366778371979,1.40769250505674,0.159222142116408,0.594527731416459
"DDX52",590.661096929191,-0.173523689681349,0.123300126536176,-1.40732775023096,0.15933022427772,0.594694135012894
"PANK1",106.067915732224,-0.31990475268265,0.227340875774292,-1.40715897039236,0.15938025497919,0.594700277458782
"TJP3",98.9852610653323,0.358572451112843,0.254858993477042,1.40694446847191,0.159443856034946,0.594757036274816
"ZNF585A",141.439182502524,-0.281130128429525,0.199881830822442,-1.40648165605035,0.159581147983707,0.594878818667481
"GGT1",119.890788031438,0.32485814572518,0.230974071573584,1.40647018737636,0.159584551267223,0.594878818667481
"ICK",384.354810964607,-0.186972230723354,0.132949048871274,-1.40634500442637,0.159621702381039,0.594878818667481
"COL4A1",1269.24400339779,0.135179209997582,0.0961341765134763,1.40615143230184,0.159679162539006,0.594912575558326
"THUMPD3",521.748229948957,-0.174220529305475,0.123921110321997,-1.40589871130738,0.159754204053741,0.595011794552886
"ZNF33B",236.049800368712,-0.219673744071724,0.156279685095644,-1.40564491115581,0.159829592845219,0.595110692612814
"SYT12",79.7576905650855,-0.366601633786853,0.260837394676945,-1.40547958716157,0.159878715148828,0.595110692612814
"SERPINE2",2355.09414976685,-0.141656169142141,0.100799906491879,-1.40532044197435,0.159926012342375,0.595110692612814
"DAB2",406.404825923539,0.181044799718902,0.128935753840392,1.40414737050372,0.160274970075401,0.596228709805312
"CHP1",2317.33901533796,-0.136537667761838,0.0972741546197136,-1.40363767020769,0.160426771682469,0.596436898668269
"HLTF",322.570614897124,-0.222299898981858,0.158374593161855,-1.40363359137202,0.160427986900765,0.596436898668269
"AKR7A2",459.73980853196,-0.175133119163428,0.124794282874128,-1.40337453872045,0.160505181395961,0.596487346212045
"GCSHP3",37.8052418775448,-0.511843444315754,0.364752492248834,-1.4032623633633,0.160538616977418,0.596487346212045
"FAM86C2P",30.6637674983184,-0.536199197844287,0.382266196003888,-1.4026853628429,0.160710683988274,0.596631720406699
"KCNMB4",57.0216477943569,-0.415119684216127,0.295981695556478,-1.40251809638315,0.1607605904731,0.596631720406699
"ARHGAP5-AS1",65.8342571210952,-0.372608850901773,0.265678347892812,-1.40248105973658,0.160771642501585,0.596631720406699
"EPB41L2",961.45050413276,0.162305575792267,0.115723563586538,1.40252832493267,0.160757538294128,0.596631720406699
"ZNF117",172.477925076039,-0.677396929324819,0.48325444832235,-1.40173966670446,0.160993000839414,0.597272856419328
"GART",2060.42427573681,0.157853794577903,0.112648619461509,1.40129364507517,0.161126280766854,0.597406671766335
"NUP153",759.932059620573,-0.176767507282703,0.126140300109698,-1.40135632410084,0.161107546024796,0.597406671766335
"ZMIZ1",1122.96380122899,-0.160628536972665,0.114727704933836,-1.40008498440111,0.161487870983457,0.598205974158431
"TMEM106A",54.5636823233168,0.399590197913298,0.285393564737837,1.40013737969306,0.16147218339704,0.598205974158431
"MND1",27.5042733062247,-0.564204809652733,0.402934274947238,-1.40024029905774,0.16144137183319,0.598205974158431
"ZNF335",353.552700918807,0.22397652100125,0.160033257887036,1.39956234071889,0.161644417853005,0.598425162599783
"ZNF595",106.736738996001,-0.314838651170142,0.224954938629569,-1.39956318846853,0.161644163834776,0.598425162599783
"PMS2P1",106.292186867898,0.318996929734301,0.22799238691496,1.39915605977354,0.161766189856464,0.598695645747003
"ARHGAP19",149.106442798512,-0.274656230184983,0.196502881034837,-1.3977211363954,0.162196824572769,0.599607959068238
"PTCD2",137.985019349632,-0.276418311523679,0.197743814558277,-1.39786072267871,0.162154895399873,0.599607959068238
"VPS41",1134.09374820989,-0.158573876162862,0.113423040466348,-1.39807463731243,0.162090655220645,0.599607959068238
"STYXL1",423.104448152308,0.184080395379843,0.131703825805919,1.39768449590149,0.162207832064266,0.599607959068238
"ACO2",1791.11027187209,0.146404442822252,0.104776152788908,1.39730691503067,0.162321297277963,0.599846982815228
"KIF20A",346.509209768323,-0.200894354433534,0.143804751165229,-1.39699386011739,0.162415417475765,0.599940125967201
"CAPZA2",737.691645257096,-0.411700538432392,0.294724754164788,-1.396898403051,0.162444124905935,0.599940125967201
"NFATC2IP",1210.72304363321,0.142928895366364,0.102349164495501,1.39648326462545,0.162569016739559,0.600040776199978
"TRIM28",1654.95624333715,0.150153078283056,0.107519455831328,1.39652007278208,0.162557940306978,0.600040776199978
"PLD3",1208.77825917147,0.215757259313969,0.154554575718572,1.39599399313057,0.162716304030863,0.600404110730512
"VPS72",1115.04724894953,0.139661653527148,0.10011532767641,1.39500770529922,0.163013516006196,0.600449779286853
"ZEB1-AS1",26.9499831033369,-0.564967758179606,0.405016720781587,-1.39492452827466,0.163038599614487,0.600449779286853
"HSPH1",1353.26716952428,-0.184856860825304,0.132623481059887,-1.3938471479408,0.163363767141424,0.600449779286853
"PDS5B",562.648467465357,-0.165582291967392,0.118750120022766,-1.39437578619413,0.16320415613681,0.600449779286853
"DMKN",1901.11967101856,0.140376150233231,0.100688557441347,1.39416189684715,0.163268721278257,0.600449779286853
"CALM2",3780.09659223464,-0.146677251970087,0.105210154226528,-1.39413588971913,0.163276573164072,0.600449779286853
"ATRN",2131.64378166917,-0.130300360134453,0.093392203645207,-1.39519526308061,0.162956965082389,0.600449779286853
"ACSS2",901.126143671181,0.175604685658869,0.125948721673834,1.39425540271562,0.163240493008009,0.600449779286853
"UBE2C",162.863862779394,-0.249461815388391,0.178847252906193,-1.39483168645165,0.163066601263386,0.600449779286853
"PCDHGA7",10.6304496090136,-0.872377103555195,0.625354037544418,-1.39501314644224,0.163011875227808,0.600449779286853
"CYP39A1",19.40210459987,-0.647170843928118,0.463829177975399,-1.39527842287326,0.162931896140795,0.600449779286853
"GJA1",2448.87168798447,-0.134499599327741,0.096492911770655,-1.39388061630289,0.163353658597857,0.600449779286853
"HECA",325.810403716035,-0.20771125413627,0.14900733859569,-1.39396660657006,0.163327688877758,0.600449779286853
"ARRDC3",1353.9144944473,-0.164860657676071,0.118300972335875,-1.39356976042434,0.163447565425232,0.600578184347243
"ZNF606",84.6698045477668,-0.323856477339511,0.232455138612852,-1.39319990632208,0.163559348103693,0.600809308888968
"ACO1",1139.57849112005,0.14734894944166,0.105787409147817,1.39287794860132,0.163656701747359,0.600987308388644
"TERF1",273.840917566618,-0.224539674102022,0.161246899352759,-1.39252087949175,0.163764723451442,0.601204365573976
"IQCB1",244.359493230966,-0.217675035010395,0.156344354056858,-1.39227947388003,0.163837784697653,0.601292986479205
"GOLGA2",2180.01987772514,0.127500667084384,0.0916009565166802,1.39191414514505,0.163948397903195,0.601519330933782
"USP48",1590.11801804546,-0.144865169993349,0.104114603789133,-1.39140105922844,0.164103843611306,0.601909979655795
"MALT1",364.299325342022,0.188332068035871,0.135409892514918,1.39082946258984,0.164277146591079,0.602365873732385
"MACF1",7868.46773684551,0.131410931938111,0.0945062686716304,1.39049963335987,0.164377210567405,0.602398785862555
"AGAP4",59.6069636566187,0.406983073738785,0.292764842089026,1.39013643453481,0.164487451354434,0.602398785862555
"FAM19A2",8.50801462892549,-0.993034900187414,0.714507045136692,-1.38981820675741,0.164584087957466,0.602398785862555
"TMX1",585.723177957207,-0.172766688293827,0.12432212430649,-1.38966969280469,0.164629201994331,0.602398785862555
"SPG7",846.935808462035,0.152297813827681,0.109578454491479,1.38985181470619,0.164573880173344,0.602398785862555
"PAIP2B",80.4074065321878,-0.331491976592385,0.238502113674729,-1.38989114806956,0.16456193400747,0.602398785862555
"NSMAF",652.439287282736,-0.186493016290234,0.134123385816624,-1.39045860760786,0.16438966021756,0.602398785862555
"GLRX5",239.620230211451,-0.218091842690125,0.156973972351061,-1.38935034530679,0.16472624162414,0.602506834002522
"ADSSL1",231.921282636479,-0.218548773640665,0.157332486796418,-1.389088662429,0.164805790897118,0.602506834002522
"ENO3",27.1572636281141,0.551191158440153,0.396766729722765,1.38920710117325,0.164769782987358,0.602506834002522
"PLA2G15",257.899260424274,-0.228949808092025,0.164860984115524,-1.3887446403425,0.164910414563276,0.602710052154988
"FXR1",2341.52011713841,-0.141316550997377,0.101772608405494,-1.38855192189168,0.164969045761293,0.602745107447101
"PYGL",4035.36668391486,0.128907626161986,0.0928524334712894,1.38830638404157,0.16504376906476,0.602762070454299
"ACYP2",42.6341658068415,-0.446849506525085,0.321887965062124,-1.38821439452961,0.165071770331883,0.602762070454299
"ANAPC7",706.546007695385,0.152898571973083,0.110176967143766,1.3877544094454,0.16521184174255,0.603094370911103
"QPCT",30.7916478652295,0.569869430932892,0.41074717485084,1.38739707982127,0.165320714964228,0.603312621028896
"UBXN2A",185.975038868616,0.31039318349599,0.224058359435536,1.38532293228405,0.165953744640031,0.605083795719556
"ZFP2",21.7176742541857,-0.619194860970853,0.4469184570082,-1.38547614505769,0.165906921836458,0.605083795719556
"CXorf38",324.366126822641,0.200477117168025,0.144699444566707,1.38547261026703,0.165908001979093,0.605083795719556
"ZNF548",229.79272454158,-0.228468277249138,0.164940893394086,-1.38515241761949,0.166005866698307,0.605094337956372
"MYOM2",73.4977822443603,-0.341153823483696,0.246331706316893,-1.38493671230783,0.166071820043693,0.605155274283139
"ABCC2",20.3241522425826,-0.632833142759792,0.457332219399073,-1.3837493093999,0.166435229321487,0.605167176189366
"ALDH6A1",123.532273687824,-0.274707373293051,0.198442894857253,-1.38431448246437,0.166262181408799,0.605167176189366
"PAX8",24.3412069003367,0.580919160823592,0.419699716412959,1.38413045829176,0.166318512118216,0.605167176189366
"DNPEP",305.066242121645,0.229110725619282,0.165540728376947,1.38401424148372,0.166354094050699,0.605167176189366
"CCDC28A",164.3899127301,-0.265914678256369,0.192184993670464,-1.38363913424129,0.166468979147038,0.605167176189366
"TSPAN13",275.417069085892,0.232604318577263,0.168092555486278,1.38378715169365,0.166423638323645,0.605167176189366
"DMRTA1",18.7943697606387,-0.735173684047202,0.531042291996007,-1.3843976179071,0.166236737943884,0.605167176189366
"TIMP1",2202.06913880771,0.179759385852236,0.129812414276601,1.38476267353913,0.166125047927754,0.605167176189366
"P4HTM",64.4124553230578,-0.411826838990554,0.297677647345342,-1.38346578140207,0.166522092533589,0.605181265325354
"PAPLN",332.887042596021,-0.238738591727098,0.172657066233021,-1.38273281792529,0.166746805235306,0.60523543644605
"DDA1",938.685995872995,0.166308918081401,0.120299814397621,1.38245365476382,0.166832451279735,0.60523543644605
"EIF3K",1785.99101150059,0.133279925574208,0.0963650460103832,1.38307333511622,0.166642380789438,0.60523543644605
"GALNT5",5306.45327168757,-0.13108942834403,0.0947795164242418,-1.38309872522731,0.166634596520183,0.60523543644605
"BTBD3",216.225823127278,-0.223644175000995,0.161768632041272,-1.38249407304091,0.166820049081409,0.60523543644605
"FBXO8",149.39688998234,-0.302793840254334,0.219006284887924,-1.38258059767229,0.166793501649006,0.60523543644605
"TAF9B",68.3480557338259,-0.356485762106209,0.257914211386148,-1.38218735675825,0.16691418115972,0.605353260735947
"SNRNP48",190.377238842891,-0.279853035623484,0.202528433838996,-1.38179627580569,0.167034262883367,0.605431473046141
"CXorf57",34.4635053396124,-0.482070685861004,0.348859311024776,-1.38184841460851,0.167018249872067,0.605431473046141
"RNF19B",467.68035233795,0.182466194206368,0.13211615511122,1.38110433241689,0.167246883692053,0.605460950748264
"DSTYK",512.756538117618,-0.175164632248474,0.126861457778068,-1.38075531620414,0.167354206741332,0.605460950748264
"ARF1",4364.5492636531,0.140332581994033,0.101683071146208,1.38009779221019,0.167556536975264,0.605460950748264
"PLEKHA7",312.818858008635,-0.200677040246474,0.145434188479649,-1.37984776718822,0.167633521714778,0.605460950748264
"YAF2",99.9860778719163,-0.309901986831341,0.224585969796683,-1.37988133057419,0.16762318573149,0.605460950748264
"GJB6",55.86473878996,0.395207417600562,0.286309592891159,1.38034989889703,0.167478938166488,0.605460950748264
"NUSAP1",395.980778241096,-0.197895661202243,0.143336600427226,-1.38063593396522,0.167390928845988,0.605460950748264
"ZNF480",339.595641196537,-0.228925806137747,0.165748368559808,-1.38116476274783,0.167228306520799,0.605460950748264
"SLC1A4",512.904232255673,-0.170255081974581,0.123285533425691,-1.38098183334057,0.167284546464537,0.605460950748264
"NEK1",389.690736185767,-0.200417444044073,0.145244368134792,-1.37986378830247,0.167628587886781,0.605460950748264
"TNFRSF21",3328.5453817795,-0.127853688891472,0.0926212432452722,-1.38039270918552,0.16746576377854,0.605460950748264
"CHMP7",576.452792215988,0.163637669628607,0.118581072023945,1.3799644988499,0.167597575780258,0.605460950748264
"EIF4H",5610.29338495783,0.124067049394127,0.0899696964658132,1.37898708418195,0.16789873615986,0.606240706856885
"POP4",516.310875010018,-0.178409080774816,0.12939473289471,-1.37879708689526,0.167957325147132,0.606274150773393
"ABCC4",149.60734287769,-0.258820431214945,0.187747020585016,-1.37855945947086,0.168030623325905,0.606353354362588
"RAB27B",549.590309895726,-0.189001139328165,0.137115713481342,-1.37840612523147,0.16807793331001,0.606353354362588
"LPAR1",390.33957845985,0.183672722254172,0.133275283486332,1.37814542538946,0.168158392999588,0.606465612781084
"GJA5",55.5055299992782,0.431306886093971,0.313017052170057,1.37790220406155,0.168233484372375,0.606511064028947
"SFR1",86.279365991467,0.363407629817514,0.263762225164342,1.37778497125995,0.168269687441112,0.606511064028947
"FOSL2",2176.4469279321,0.15189658447357,0.110280540458281,1.37736525267603,0.168399350146892,0.60680047278084
